Frame, Obj,X,Y,Z,Doppler,Intensity
398,4,1.3594,1.4336,-0.089844,0.25686,91
398,4,1.3906,1.4688,-0.021484,0.25686,116
398,4,1.4219,1.3613,-0.1875,-0.25686,112
398,4,1.4531,1.3945,-0.18359,-0.25686,137
399,22,0,6.8555,0.058594,0,79
399,22,0.21484,6.8828,0.44531,0,86
399,22,0.2168,6.8984,0.76563,0,67
399,22,0,6.9844,0.22656,0,49
399,22,1.4824,0.78906,0.51563,0.25686,81
399,22,1.4082,1.0566,0.38477,0.25686,90
399,22,1.3594,1.4355,-0.064453,0.25686,121
399,22,1.3906,1.4668,0.042969,0.25686,152
399,22,0,6.8438,0.42773,0.25686,101
399,22,0.21484,6.8633,0.67969,0.25686,105
399,22,0.2168,6.8594,1.0566,0.25686,79
399,22,1.5391,0.69727,0.48828,-0.25686,90
399,22,1.5195,0.91992,0.30078,-0.25686,89
399,22,1.4219,1.3672,-0.14453,-0.25686,146
399,22,1.4531,1.4063,-0.03125,-0.25686,188
399,22,1.4844,1.416,0.24219,-0.25686,124
399,22,-0.42773,6.834,-0.3418,-0.25686,87
399,22,-0.21484,6.8965,0.048828,-0.25686,95
399,22,0,6.9023,0.76953,-0.25686,78
399,22,0,6.9531,0.70508,-0.25686,64
399,22,-2.4023,3.7363,-5.3945,0,26
399,22,1.5156,1.334,0.097656,0.25686,152
400,50,1.4219,1.3398,0.3125,0,195
400,50,1.4531,1.3887,0.22266,0,262
400,50,1.4844,1.4297,0.12695,0,171
400,50,0,6.7656,1.1133,0,69
400,50,0,6.7813,1.2754,0,65
400,50,1.4824,0.64648,0.6875,0.25686,151
400,50,1.3594,1.3535,0.47852,0.25686,369
400,50,1.4531,1.3242,0.4707,0.25686,484
400,50,1.4844,1.3535,0.48047,0.25686,306
400,50,-0.21289,6.7695,0.72461,0.25686,104
400,50,-0.21484,6.8086,0.77344,0.25686,204
400,50,0,6.8496,0.8418,0.25686,194
400,50,0,6.9082,0.69922,0.25686,109
400,50,0.21875,6.9844,0.080078,0.25686,113
400,50,0.2207,7.0215,-0.32422,0.25686,94
400,50,1.3594,1.291,0.63086,0.51373,122
400,50,1.3906,1.3242,0.63281,0.51373,163
400,50,1.4199,1.3301,0.69141,0.51373,107
400,50,-0.21484,6.7305,1.291,0.51373,77
400,50,0,6.7637,1.3672,0.51373,70
400,50,-0.21484,0.48047,-0.033203,-0.77059,14
400,50,1.4824,1.3066,0.054688,-0.51373,242
400,50,1.5156,1.3379,-0.017578,-0.51373,321
400,50,1.5488,1.3633,-0.078125,-0.51373,207
400,50,1.582,1.3926,-0.091797,-0.51373,73
400,50,0.21484,6.8516,-0.080078,-0.51373,94
400,50,0.21484,6.8945,0.19141,-0.51373,86
400,50,0.6543,6.7891,-1.5234,-0.51373,43
400,50,0.62695,0.15039,0.53125,-0.25686,45
400,50,0.66016,0,0.73047,-0.25686,45
400,50,1.5391,0.72852,0.44141,-0.25686,243
400,50,1.4219,1.3613,0.19727,-0.25686,687
400,50,1.4531,1.4004,0.13086,-0.25686,908
400,50,1.4844,1.4336,0.082031,-0.25686,584
400,50,1.5156,1.4648,0.066406,-0.25686,201
400,50,0,6.8105,0.14258,-0.25686,129
400,50,0,6.8535,0.2207,-0.25686,266
400,50,0,6.8926,0.30469,-0.25686,238
400,50,0,6.9434,0.14063,-0.25686,90
400,50,0.4375,6.875,-1.1699,-0.25686,136
400,50,0.43945,6.9238,-1.1465,-0.25686,128
400,50,-2.4023,0,-6.7051,0.25686,57
400,50,-2.418,0,6.6836,0.25686,50
400,50,0.048828,0.48047,0.21094,-0.77059,12
400,50,-1.9648,3.1387,5.9258,-0.51373,31
400,50,0.18359,0.74805,-0.32227,-0.25686,39
400,50,0.13672,0.84961,-0.17578,-0.25686,39
400,50,-2.3867,0,-6.9258,-0.25686,51
400,50,-1.9648,2.75,6.1172,-0.25686,81
400,50,-2.1973,3.1582,5.8867,-0.25686,83
401,27,1.5391,0.73828,0.42383,0,93
401,27,1.5762,0.81055,0.32227,0,94
401,27,1.4824,1.168,0.58984,0,60
401,27,1.5156,1.2246,0.53711,0,94
401,27,1.4844,1.3555,0.47656,0,79
401,27,1.4453,0.81445,0.42773,0.25686,140
401,27,1.5391,0.7207,0.45117,0.25686,321
401,27,1.5762,0.80469,0.33594,0.25686,316
401,27,1.4824,1.1543,0.61719,0.25686,209
401,27,1.5156,1.1719,0.64258,0.25686,367
401,27,1.4844,1.2891,0.63086,0.25686,325
401,27,1.5156,1.2773,0.7207,0.25686,144
401,27,-0.43164,6.6504,1.7891,0.25686,83
401,27,0,6.4316,2.6191,0.25686,142
401,27,-0.21875,6.1641,3.2852,0.25686,146
401,27,1.4824,0.77734,0.53516,0.51373,111
401,27,1.5195,0.86914,0.42578,0.51373,105
401,27,1.4219,1.1406,0.76953,0.51373,71
401,27,1.4531,1.1504,0.80664,0.51373,126
401,27,1.4844,1.1797,0.82031,0.51373,109
401,27,1.5391,0.83398,0.17188,-0.25686,164
401,27,1.5762,0.87109,0.060547,-0.25686,159
401,27,1.4824,1.2773,0.28125,-0.25686,115
401,27,1.5156,1.2891,0.35352,-0.25686,214
401,27,1.5488,1.3086,0.39063,-0.25686,194
401,27,-0.2168,6.9023,0.72266,-0.25686,133
401,27,0,6.9688,0.50781,-0.25686,151
402,37,1.5938,0.57031,0.47656,0,77
402,37,1.6328,0.59766,0.4707,0,87
402,37,1.5449,1.1367,0.48047,0,90
402,37,1.5801,1.1836,0.43945,0,126
402,37,1.6133,1.2578,0.2832,0,72
402,37,0.43359,6.9063,0.58594,0,47
402,37,0.21875,6.957,0.63086,0,57
402,37,1.2305,0.61328,0.29492,0.25686,82
402,37,1.5391,0.69922,0.48633,0.25686,224
402,37,1.6328,0.54883,0.52734,0.25686,283
402,37,1.4512,1.1172,0.62305,0.25686,191
402,37,1.4824,1.1543,0.61523,0.25686,448
402,37,1.5801,1.1113,0.59766,0.25686,577
402,37,1.6133,1.1836,0.51172,0.25686,345
402,37,0.16016,4.457,2.4707,0.25686,101
402,37,0.21484,6.5176,2.2539,0.25686,104
402,37,0,6.4102,2.6699,0.25686,179
402,37,0,6.5156,2.5273,0.25686,188
402,37,0,6.8008,1.7852,0.25686,87
402,37,1.5449,0.99219,0.73438,0.51373,154
402,37,1.5156,1.1406,0.69727,0.51373,200
402,37,1.5488,1.2305,0.59375,0.51373,115
402,37,0,6.498,2.5742,0.51373,64
402,37,1.4824,1.2852,0.24023,-0.51373,94
402,37,1.5801,1.2441,0.2168,-0.51373,120
402,37,1.4512,1.1953,0.45508,-0.25686,142
402,37,1.5449,1.1699,0.39648,-0.25686,294
402,37,1.5801,1.209,0.36328,-0.25686,373
402,37,1.6133,1.252,0.31055,-0.25686,228
402,37,0.16016,4.6309,2.127,-0.25686,68
402,37,0,6.543,2.1934,-0.25686,70
402,37,0,6.6543,1.9863,-0.25686,113
402,37,0.21875,6.877,1.2188,-0.25686,119
402,37,0.2207,7.0273,0.10547,-0.25686,71
402,37,-2.6367,3.8281,-5.2754,0.25686,49
402,37,-2.4023,1.6094,-6.3613,-0.25686,72
402,37,-2.418,0,6.9902,-0.25686,56
404,2,-0.37891,0.29102,-0.22266,-0.77059,10
404,2,-0.19727,0.375,0.31445,-0.77059,9
406,2,0.47852,0,0.30469,-1.0275,11
406,2,-0.36328,0.21484,-0.31641,-1.0275,11
411,13,0.42578,6.7734,0.57813,0.25686,101
411,13,0.42773,6.7109,1.3379,0.25686,144
411,13,0.64648,6.4297,2.4199,0.25686,99
411,13,1.0859,6.3828,2.5098,0.25686,98
411,13,0.4375,6.5371,2.4316,0.25686,86
411,13,0.2207,6.793,1.8066,0.25686,55
411,13,0.63867,6.7813,0.097656,-0.25686,78
411,13,0.42773,6.8047,0.73242,-0.25686,112
411,13,0.64648,6.5352,2.1191,-0.25686,74
411,13,1.0859,6.6035,1.8574,-0.25686,76
411,13,0.6543,6.7148,1.8203,-0.25686,68
411,13,-2.1836,4.3887,-4.9805,0.25686,47
411,13,-2.1973,3.8516,-5.457,0.25686,41
412,17,1.6426,1.0469,0.54102,0.25686,84
412,17,0.42578,6.6895,1.2207,0.25686,99
412,17,0.21484,6.6152,1.791,0.25686,141
412,17,0.64648,6.2344,2.8867,0.25686,96
412,17,1.0859,6.2656,2.791,0.25686,96
412,17,0.6543,6.3574,2.8262,0.25686,88
412,17,0.43945,6.6367,2.2832,0.25686,60
412,17,1.6426,1.1563,0.22852,-0.25686,83
412,17,0.63867,6.7813,-0.13672,-0.25686,115
412,17,0.21484,6.8262,0.59766,-0.25686,163
412,17,0.64648,6.6406,1.7578,-0.25686,119
412,17,1.0859,6.6621,1.6289,-0.25686,125
412,17,0.6543,6.7305,1.7598,-0.25686,117
412,17,0.66016,6.8477,1.4609,-0.25686,81
412,17,-2.1836,5.0117,-4.3535,0.25686,51
412,17,-2.1973,4.5469,-4.8945,0.25686,43
412,17,-1.9785,3.2148,-5.9336,-0.25686,45
413,22,1.6426,1.084,0.46289,0.25686,128
413,22,1.6777,1.1367,0.39844,0.25686,109
413,22,0.63867,6.7402,0.75195,0.25686,142
413,22,0.42773,6.6797,1.4824,0.25686,199
413,22,0.64648,6.2949,2.7539,0.25686,127
413,22,1.0859,6.418,2.4219,0.25686,136
413,22,0.6543,6.5176,2.4355,0.25686,128
413,22,0.66016,6.6758,2.1113,0.25686,87
413,22,-0.23047,0.16016,-0.44727,-1.798,16
413,22,1.6426,1.1445,0.2793,-0.25686,108
413,22,1.7422,1.0801,0.25,-0.25686,91
413,22,0.63867,6.7813,0.15625,-0.25686,113
413,22,0.42773,6.7637,1.0391,-0.25686,160
413,22,0.43164,6.416,2.502,-0.25686,101
413,22,1.0859,6.6855,1.5313,-0.25686,108
413,22,0.6543,6.7617,1.6387,-0.25686,107
413,22,0.66016,6.8535,1.4297,-0.25686,73
413,22,-2.1836,4.9277,-4.4473,0.25686,73
413,22,-2.1973,4.7773,-4.668,0.25686,58
413,22,-0.37891,0,-0.42188,-1.798,15
413,22,-1.9648,4.0059,-5.3789,-0.25686,59
413,22,-1.9785,3.3594,-5.8535,-0.25686,46
414,8,1.6426,1.0332,0.56641,0.25686,66
414,8,0,6.8262,0.65234,0.25686,73
414,8,0.86719,6.4805,2.3418,0.25686,55
414,8,0.6543,6.4238,2.6719,0.25686,54
414,8,0.64258,6.6563,1.5098,-0.25686,65
414,8,1.0859,6.5859,1.9141,-0.25686,39
414,8,-1.9277,2.1973,-6.2012,-0.25686,33
414,8,-1.5195,5.3301,-4.1836,-0.25686,26
415,16,1.6426,1.1016,0.41797,0.25686,91
415,16,1.6777,1.1406,0.38672,0.25686,73
415,16,0.42578,6.7285,0.97852,0.25686,65
415,16,0.42773,6.582,1.8711,0.25686,97
415,16,0.86328,6.2988,2.6816,0.25686,67
415,16,1.3027,6.2637,2.7031,0.25686,77
415,16,0.87305,6.3008,2.8926,0.25686,71
415,16,1.6426,1.1641,0.18164,-0.25686,112
415,16,1.6777,1.1934,0.16797,-0.25686,94
415,16,0.21484,6.793,0.9082,-0.25686,112
415,16,0.64648,6.459,2.3379,-0.25686,73
415,16,1.0859,6.6074,1.8379,-0.25686,77
415,16,0.6543,6.7031,1.8613,-0.25686,75
415,16,0.66016,6.793,1.6934,-0.25686,50
415,16,-2.1836,4.8496,-4.5332,0.25686,36
415,16,-2.1973,4.1016,-5.2734,-0.25686,30
418,2,-0.066406,0.52148,0.052734,1.0275,9
418,2,-0.26367,0,-0.51758,1.0275,8
421,4,0.24805,0.33398,-0.32422,0.77059,13
421,4,0.26367,0.2168,-0.40234,1.0275,12
421,4,-0.46094,0,-0.37305,0.77059,9
421,4,-0.3457,0,0.41602,1.0275,11
423,2,-0.37891,0.32617,0.16797,-0.77059,13
423,2,0.082031,0.5,0.14648,-0.77059,10
424,2,0.3457,0.33594,0.21289,1.798,12
424,2,-0.16406,0.45508,0.21094,1.798,12
425,6,-0.44531,0,0.29688,1.0275,10
425,6,-0.48242,0,0.31641,1.0275,15
425,6,-0.26758,0.43164,-0.26172,1.2843,14
425,6,0.3457,0.078125,-0.39063,1.0275,9
425,6,-0.28516,0.2832,-0.40625,1.0275,13
425,6,0.072266,0.3125,-0.47266,1.2843,12
429,2,-0.26367,0.080078,-0.44922,-1.2843,9
429,2,-0.066406,0.43945,0.2832,-1.2843,9
430,2,0.2793,0.42969,0.12305,1.5412,12
430,2,-0.36328,0.38281,-0.011719,1.5412,9
433,2,-0.46094,0,0.51172,-0.51373,10
433,2,-0.099609,0.27539,0.43945,-0.51373,10
444,2,0.066406,0.10547,0.51172,-2.0549,13
444,2,-0.082031,0.33008,-0.40234,-2.0549,13
446,4,0.39648,0.32813,0.11914,1.2843,13
446,4,0.42773,0.21289,0.22266,1.5412,12
446,4,-0.33008,0.36914,-0.17969,1.2843,12
446,4,0,0.49414,0.18555,1.5412,7
448,8,-0.14844,0.22461,0.45313,-1.5412,13
448,8,0.10742,0.3457,0.44141,-1.5412,13
448,8,-0.3457,0.38672,0.09375,-1.2843,13
448,8,-0.33984,0.41797,0.19336,-1.2843,18
448,8,0.46094,0.15039,0.20703,-1.5412,11
448,8,-0.14258,0.55273,0.03125,-1.5412,13
448,8,-0.14844,0.36523,-0.35156,-1.2843,13
448,8,0.16016,0.21289,0.50586,-1.2843,14
458,2,0.35742,0,0.47656,1.0275,9
458,2,-0.57227,0,0.12109,1.0275,8
470,4,0.44531,0,0.34961,1.2843,13
470,4,0.099609,0.47852,0.19727,-1.5412,12
470,4,-0.24805,0.24414,-0.39648,1.2843,12
470,4,0.51172,0,0.16797,-1.5412,12
478,4,0.46094,0.25,-0.050781,1.798,9
478,4,-0.37891,0.36523,0.033203,-1.0275,15
478,4,-0.42773,0.30078,-0.066406,1.798,8
478,4,-0.18164,0.32227,-0.37695,-1.0275,9
484,4,0.3125,0.13281,-0.40234,-1.5412,13
484,4,0.33008,0.18945,-0.36523,-1.2843,11
484,4,-0.46094,0,0.33203,-1.5412,11
484,4,-0.14844,0.38672,0.32617,-1.2843,9
485,2,0.46094,0,-0.35742,1.5412,9
485,2,-0.33008,0.31055,0.26953,1.5412,9
494,4,-0.49414,1.6816,0.12305,0.25686,61
494,4,-0.50586,1.7246,0.13477,0.25686,50
494,4,-1.4277,0,-1.623,0.25686,48
494,4,-1.5195,0,-1.5703,0.25686,34
495,2,-0.57617,1.6328,0.63867,0.25686,41
495,2,-1.5566,0,-1.4141,0.25686,40
496,2,-0.41211,0.26563,0.19336,1.2843,10
496,2,-0.37891,0.32227,0.17383,1.2843,10
497,2,-0.16016,0.3457,-0.42578,-1.2843,15
497,2,0.48242,0.17773,0.25,-1.2843,10
498,4,-1.5938,0,-1.6855,0,28
498,4,-0.53125,1.7441,0.5,0.25686,59
498,4,-0.53125,1.793,0.26953,0,27
498,4,-1.5938,0,-1.4629,0.25686,55
507,2,-0.21484,0.17188,0.50195,1.2843,14
507,2,0.46484,0,-0.47656,1.2843,11
516,4,-0.048828,0.45703,-0.25781,1.0275,14
516,4,-0.048828,0.44141,0.28516,-1.2843,11
516,4,-0.3457,0.25195,0.30664,1.0275,13
516,4,-0.3457,0.35352,-0.18359,-1.2843,9
518,2,0.49414,0.18164,0.03125,1.5412,14
518,2,-0.2793,0.44727,0.021484,1.5412,13
560,8,-0.83984,1.5781,1.3516,0,26
560,8,0.33008,0.27734,-0.30469,-2.0549,12
560,8,0,1.5625,-1.5449,-0.25686,48
560,8,-0.83984,1.7773,1.0762,-0.25686,50
560,8,-0.070313,1.7285,-1.4258,0,18
560,8,-0.51172,0,-0.52539,-2.0549,11
560,8,-0.75586,1.6738,1.207,-0.25686,45
560,8,0,1.4746,-1.6875,-0.25686,37
561,6,-0.3457,0.20313,0.3418,-1.0275,15
561,6,-0.74023,1.4492,1.4102,-0.25686,45
561,6,-0.82422,1.7227,1.0879,-0.25686,52
561,6,0.23047,0.46875,-0.070313,-1.0275,11
561,6,0.13477,1.8477,-1.0977,-0.25686,34
561,6,0.068359,1.6211,-1.4824,-0.25686,35
562,2,-0.875,1.7109,0.9707,-0.25686,43
562,2,-0.74023,1.7656,0.98438,-0.25686,43
563,10,-0.79102,1.5313,1.2168,0,46
563,10,-0.80664,1.6641,1.1035,0,51
563,10,-0.80664,1.7832,0.89844,-0.51373,44
563,10,-0.79102,1.5996,1.125,-0.25686,91
563,10,-0.80664,1.7441,0.97266,-0.25686,101
563,10,0.066406,1.8184,-1.0684,0,31
563,10,0.20117,1.7324,-1.2637,0,34
563,10,0.26953,1.5742,-1.4434,-0.51373,32
563,10,0.13281,1.8086,-1.0762,-0.25686,63
563,10,0.26953,1.6934,-1.3027,-0.25686,68
564,10,-0.79102,1.584,1.1465,0,40
564,10,0.41211,0,0.4375,0.51373,16
564,10,-0.77539,1.5059,1.1816,-0.25686,60
564,10,-0.79102,1.668,1.0195,-0.25686,83
564,10,-0.80664,1.791,0.88281,-0.25686,55
564,10,0.13281,1.8203,-1.0586,0,30
564,10,-0.16406,0,0.52148,0.51373,12
564,10,0.12891,1.8203,-0.9668,-0.25686,32
564,10,0.13281,1.6934,-1.252,-0.25686,56
564,10,0.33594,1.6348,-1.3613,-0.25686,45
565,4,-0.77539,1.5957,1.0586,-0.25686,68
565,4,-0.79102,1.791,0.78711,-0.25686,64
565,4,0.12891,1.7754,-1.0488,-0.25686,50
565,4,0.13281,1.7051,-1.2344,-0.25686,47
566,8,-0.75781,1.5703,1.0234,0,28
566,8,-0.83984,1.627,0.95898,0,33
566,8,-0.75781,1.584,1.002,-0.25686,60
566,8,-0.77539,1.6973,0.88672,-0.25686,72
566,8,0.0625,1.7598,-0.99219,0,23
566,8,0.25781,1.8125,-0.95703,0,25
566,8,0.18945,1.8086,-0.88281,-0.25686,52
566,8,0.32227,1.7246,-1.0898,-0.25686,51
571,6,-0.76758,1.4629,0.91797,-0.25686,46
571,6,-0.72461,1.6387,0.72852,-0.25686,61
571,6,-0.74219,1.7207,0.63477,-0.25686,38
571,6,-1.8301,0,-1.0898,-0.25686,33
571,6,-1.8125,0,-1.2285,-0.25686,41
571,6,-1.793,0,-1.3867,-0.25686,25
572,2,0.082031,0.20117,0.48047,-1.5412,8
572,2,0.46094,0.24023,-0.087891,-1.5412,8
575,4,-0.24805,0.43555,-0.16406,1.798,15
575,4,-0.44531,0.21289,-0.18555,-2.0549,9
575,4,0.33008,0.21875,0.34961,1.798,10
575,4,0.41211,0.14258,0.29688,-2.0549,8
576,4,-0.71484,1.5449,0.43945,-0.25686,48
576,4,-0.73242,1.5703,0.49805,-0.25686,54
576,4,-1.5938,0,-1.3086,-0.25686,39
576,4,-1.6895,0,-1.3242,-0.25686,38
577,8,-0.66016,1.4785,0.68555,0,35
577,8,-0.61914,1.4805,0.81836,0,28
577,8,-0.60352,1.5391,0.59961,-0.25686,75
577,8,-0.67578,1.5313,0.66602,-0.25686,57
577,8,-1.7031,0,-1.0215,0,27
577,8,-1.6895,0,-0.92773,0,19
577,8,-1.6484,0,-1.1484,-0.25686,58
577,8,-1.6895,0,-1.1406,-0.25686,43
579,2,-0.30273,0.34375,0.33984,-2.0549,13
579,2,0.42773,0.18164,-0.33203,-2.0549,9
580,4,-0.67773,1.4414,0.5,-0.25686,68
580,4,-0.69727,1.4727,0.53125,-0.25686,58
580,4,-1.6172,0,-1.0977,-0.25686,52
580,4,-1.6602,0,-1.0078,-0.25686,43
581,12,-0.67773,1.4395,0.50586,0,43
581,12,-0.69727,1.4648,0.55469,0,34
581,12,-0.37891,0,-0.49414,0.77059,13
581,12,-0.60938,1.4668,0.3457,-0.25686,68
581,12,-0.62695,1.5,0.38672,-0.25686,109
581,12,-0.64258,1.5332,0.41406,-0.25686,85
581,12,-1.6172,0,-1.2461,0,32
581,12,-1.6602,0,-1.3789,0,26
581,12,0,0.33984,0.40234,0.77059,10
581,12,-1.5254,0,-1.2246,-0.25686,46
581,12,-1.5664,0,-1.2695,-0.25686,76
581,12,-1.6074,0,-1.334,-0.25686,62
583,4,-0.71094,1.4277,0.31445,-0.25686,54
583,4,-0.67773,1.4941,0.31055,-0.25686,56
583,4,-1.5762,0,-1.2617,-0.25686,38
583,4,-1.6172,0,-1.3574,-0.25686,41
584,4,-0.55859,1.5137,0.20508,-0.25686,72
584,4,-0.62695,1.5352,0.20898,-0.25686,58
584,4,-1.5254,0,-1.4375,-0.25686,44
584,4,-1.5664,0,-1.5332,-0.25686,34
585,8,-0.71094,1.373,0.50195,0,34
585,8,-0.64258,1.4258,0.24219,-0.25686,56
585,8,-0.66016,1.4395,0.37109,-0.25686,69
585,8,-0.67773,1.4629,0.43359,-0.25686,49
585,8,-1.5762,0,-1.1973,0,30
585,8,-1.5332,0,-1.3828,-0.25686,43
585,8,-1.5762,0,-1.291,-0.25686,50
585,8,-1.6172,0,-1.2031,-0.25686,37
586,4,0.42773,0.2168,0.21875,-0.77059,15
586,4,0.13281,0.27734,0.42773,-0.51373,13
586,4,-0.36328,0.2207,0.3125,-0.77059,14
586,4,0.39648,0,0.46875,-0.51373,12
589,2,0.36328,0,0.40039,0.51373,13
589,2,-0.2793,0.32031,-0.31055,0.51373,12
593,4,-0.21484,0,0.48438,1.798,16
593,4,-0.33008,0,-0.47656,-2.0549,19
593,4,0.33008,0.30664,-0.27539,1.798,11
593,4,0.41211,0.31836,-0.083984,-2.0549,12
598,2,0.19727,0.18359,-0.45313,-2.0549,12
598,2,-0.39648,0.11914,0.32813,-2.0549,8
603,2,-0.47852,0.21875,-0.044922,-1.5412,14
603,2,-0.2793,0.43555,-0.099609,-1.5412,13
623,2,0.3125,0.27344,0.32422,-1.5412,10
623,2,-0.49414,0.18164,0.029297,-1.5412,10
637,4,0.37891,0.36328,-0.054688,-1.0275,13
637,4,0.082031,0.51563,0.070313,-0.77059,12
637,4,0.066406,0.51563,0.089844,-1.0275,12
637,4,0.3125,0.33008,0.26758,-0.77059,9
640,2,-0.29688,0.3457,-0.26563,1.798,17
640,2,-0.32227,0.43945,-0.17383,1.798,19
656,2,-0.57617,1.4141,0.17773,0.25686,50
656,2,-1.4414,0,-1.1465,0.25686,39
657,10,-0.57617,1.4063,0.24023,0,34
657,10,-0.59375,1.4375,0.29102,0,36
657,10,-1.3535,0,-1.0742,0.25686,37
657,10,-0.57617,1.3828,0.3457,0.25686,76
657,10,-0.59375,1.4199,0.37109,0.25686,76
657,10,-1.3945,0,-1.293,0,29
657,10,-1.4824,0,-1.377,0,30
657,10,-0.56055,1.3398,0.34961,0.25686,35
657,10,-1.4414,0,-1.1465,0.25686,69
657,10,-1.4824,0,-1.2188,0.25686,71
659,2,-0.59375,1.3926,0.45898,0.25686,47
659,2,-1.5332,0,-1.1875,0.25686,31
660,2,0.033203,0.34961,0.39258,0.77059,11
660,2,0.33008,0.29492,-0.28711,0.77059,9
661,8,-0.60938,1.4746,0.3125,0,38
661,8,-0.62695,1.5059,0.35938,0,34
661,8,-0.60938,1.4512,0.4082,0.25686,88
661,8,-0.67773,1.4629,0.4375,0.25686,73
661,8,-1.4746,0,-1.3691,0,29
661,8,-1.5664,0,-1.3418,0,26
661,8,-1.4746,0,-1.209,0.25686,69
661,8,-1.5664,0,-1.2207,0.25686,55
662,10,-0.55859,1.4902,0.33203,0,39
662,10,-0.62695,1.5176,0.30273,0,43
662,10,-0.60938,1.4512,0.40625,0.25686,77
662,10,-0.62695,1.4844,0.43945,0.25686,89
662,10,-0.64258,1.4922,0.54688,0.25686,46
662,10,-1.5254,0,-1.2813,0,23
662,10,-1.5664,0,-1.2695,0,27
662,10,-1.5254,0,-1.2246,0.25686,52
662,10,-1.5664,0,-1.2285,0.25686,63
662,10,0.91016,1.3633,0.49805,0.25686,32
664,6,-0.57422,1.457,0.57813,0.25686,41
664,6,0.49414,0.16211,0.087891,1.5412,15
664,6,0.36328,0,0.44141,-2.0549,12
664,6,-1.5137,0,-0.96875,0.25686,38
664,6,0.33008,0,-0.51367,1.5412,9
664,6,-0.066406,0.43359,-0.29297,-2.0549,12
665,4,-0.62695,1.4805,0.45117,0.25686,65
665,4,-0.64258,1.5215,0.45703,0.25686,73
665,4,-1.5664,0,-1.0742,0.25686,54
665,4,-1.6074,0,-1.0488,0.25686,61
666,4,-0.64258,1.4668,0.61133,0.25686,62
666,4,-0.60352,1.5098,0.66602,0.25686,63
666,4,-1.5527,0,-1.1152,0.25686,50
666,4,-1.5938,0,-1.0996,0.25686,54
667,10,-1.5938,0,-1.2578,0,36
667,10,-0.61914,1.5781,0.60938,0,39
667,10,-0.60352,1.5313,0.61914,0.25686,79
667,10,-0.67578,1.5313,0.66602,0.25686,84
667,10,-0.69141,1.6035,0.59961,0.25686,62
667,10,-0.66016,1.5137,0.60352,0,35
667,10,-1.6328,0,-1.1387,0,30
667,10,-1.6484,0,-1.2383,0.25686,74
667,10,-1.6895,0,-1.1406,0.25686,68
667,10,-1.7305,0,-1.2559,0.25686,39
668,10,-0.60352,1.5957,0.42383,0,38
668,10,-0.5625,1.5977,0.61719,0,33
668,10,-0.54883,1.5625,0.58789,0.25686,80
668,10,-0.61914,1.5547,0.66797,0.25686,72
668,10,0.2793,0.375,0.24414,-0.77059,14
668,10,-1.5938,0,-1.3418,0,27
668,10,-1.5762,0,-1.0938,0,23
668,10,-1.5938,0,-1.1484,0.25686,54
668,10,-1.5762,0,-1.0156,0.25686,49
668,10,-0.3457,0.35938,-0.17188,-0.77059,11
670,9,-0.69141,1.5801,0.6582,0,37
670,9,-0.67578,1.5527,0.61523,0.25686,55
670,9,-0.69141,1.5273,0.77148,0.25686,69
670,9,-0.70898,1.498,0.91016,0.25686,54
670,9,0.23047,0.44531,0.16406,1.2843,12
670,9,-1.6738,0,-1.2559,0,33
670,9,-1.6328,0,-1.0625,0.25686,51
670,9,-1.6738,0,-1.0488,0.25686,67
